,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,RF3,Mkt
197903,12.0233,9.5665,7.9309,7.227,8.4805,12.437,8.8497,8.5375,7.1737,8.3869,10.6252,9.3278,6.8363,8.8293,12.9366,7.5755,7.8264,7.2056,7.6833,9.5577,4.9295,6.3008,4.8253,6.1667,6.5187,0.77,6.49
197904,3.1569,2.6978,2.1863,3.1192,3.41,1.7136,2.9876,2.3439,3.0451,2.0085,1.4825,1.2483,2.204,1.925,3.9132,1.9493,0.8974,1.2615,0.6747,1.6386,-0.0189,0.6143,-0.2185,1.4916,-0.987,0.78,0.74
197905,-2.7947,-0.7615,-1.7681,5.0608,-1.1351,-2.1914,-1.6473,-0.4883,-0.2162,-0.7654,-3.7171,-2.7182,-0.5117,0.4787,-2.0991,-0.2862,-1.4912,-1.6379,-0.9953,-0.8509,-2.126,-0.8167,-1.3405,-1.7954,-1.3257,0.81,-1.39
197906,6.0153,5.6796,5.113,4.6737,5.3811,7.6152,5.7177,3.9701,5.6487,8.729,3.5933,4.8933,5.7818,6.3452,6.8312,5.2455,7.2035,6.7392,7.4468,6.3959,2.2332,4.9283,4.9215,6.5828,2.7229,0.81,4.66
197907,2.2926,2.9346,2.3142,3.2081,2.1086,1.9788,2.4851,3.4349,4.8897,3.632,3.1874,3.5986,4.2855,2.0935,5.2836,1.5993,3.476,2.9286,2.5315,3.1366,-0.4343,1.6812,1.5666,1.1876,3.6669,0.8,1.59
197908,8.8999,9.0294,6.4642,6.9736,8.0766,8.3438,8.6111,7.3512,6.4472,7.2523,9.4079,8.153,5.8737,5.367,6.6385,8.5151,6.1951,6.7867,5.0626,7.8721,6.23,7.1143,4.3497,5.381,5.3039,0.783333333,6.3
197909,-0.109,-0.474,-1.6175,-0.4711,-0.9605,0.6696,0.636,-2.1509,-1.5963,-1.8003,1.409,0.0461,-1.3003,-3.2121,-1.5695,-0.4554,-0.1221,-0.0312,-2.017,-1.7109,-1.7647,0.8191,1.6686,0.8354,0.4915,0.79,0.01
197910,-11.0332,-9.8961,-11.1138,-9.479,-11.5279,-8.8227,-10.4917,-11.589,-12.0865,-11.4903,-8.164,-8.407,-10.4009,-7.5805,-12.4595,-7.6072,-7.5883,-8.2176,-10.0624,-10.6222,-6.2444,-5.6125,-5.5935,-7.1066,-7.1669,0.823333333,-7.23
197911,11.0289,8.6462,6.2243,5.0542,6.4766,11.2402,7.6476,6.4902,7.8169,7.4093,11.7432,7.5205,6.734,6.9458,5.3591,9.9129,7.2094,7.7065,5.921,5.9336,5.2333,7.1152,4.354,7.1727,1.0008,0.896666667,6.2
197912,11.4279,8.4143,5.8397,6.6016,5.1923,8.8179,6.2522,5.7153,3.6693,5.097,5.5212,3.3597,2.8283,1.9668,8.1108,4.5216,3.9274,2.2307,1.7506,4.2755,1.7342,3.7163,-0.0485,0.8442,2.2698,0.936666667,2.74
198001,12.9055,10.4521,8.6229,8.712,10.9647,6.9493,7.6735,6.1899,4.602,9.1895,5.6518,6.5498,7.0764,5.9754,9.1225,7.4437,6.7971,6.4733,0.4369,7.9922,3.3356,7.3291,5.8211,7.8196,10.2286,0.913333333,6.31
198002,0.5503,-0.4191,-2.0039,-2.134,-2.0135,-1.5735,-0.5861,-2.7279,-4.537,-1.0687,-1.0268,-3.3616,-4.4272,-4.3541,-2.6175,-2.4625,-1.4013,-2.9883,-4.8796,-1.5241,-4.4911,0.9775,4.1442,1.6082,2.4902,0.88,-0.33
198003,-22.1083,-19.4151,-17.3179,-15.4669,-17.6192,-19.0426,-16.3784,-16.7687,-14.7148,-17.5078,-15.6976,-15.2033,-16.296,-12.9365,-18.9879,-12.2472,-13.9943,-13.145,-10.8675,-16.7754,-6.1713,-11.2487,-9.7632,-11.287,-12.8861,0.966666667,-11.69
198004,6.2669,6.5253,6.6523,5.0771,6.1177,6.1618,4.9179,6.1369,8.1572,3.5798,6.8623,6.8708,7.2452,9.6282,5.6236,4.8374,6.687,7.3378,8.7138,6.6971,2.9681,3.4924,5.447,7.8773,2.8631,1.12,5.23
198005,7.0634,6.4021,6.9058,6.4982,7.6778,9.0764,10.3959,6.9736,8.0481,10.1036,6.8841,6.6523,8.6925,7.8988,9.1145,7.7437,7.99,9.566,7.081,9.0255,4.9534,5.1171,5.2173,4.1518,6.1383,1.093333333,6.07
198006,4.9604,3.5733,4.0213,4.275,5.2351,4.3868,6.6855,4.0634,5.5613,2.0801,5.2717,5.9288,4.0194,4.729,2.3326,5.7391,3.7924,4.7901,2.839,4.7948,2.2472,4.1814,2.0326,4.7128,0.249,0.893333333,3.67
198007,12.21,12.5701,10.3425,8.5523,9.0272,14.2995,11.4059,9.9546,7.5441,7.5114,13.2411,8.1992,9.4654,5.7029,5.646,11.1352,9.6178,8.1389,2.7925,4.5325,11.1879,5.8682,3.0738,3.4896,4.9812,0.65,7.02
198008,11.4511,8.8779,7.4409,6.9144,5.1607,8.0914,7.5161,3.9823,3.0683,3.7604,6.7753,6.2865,2.2588,1.9134,1.0208,4.7402,2.1902,2.5618,0.0488,0.6213,2.0542,0.9755,1.3896,2.0343,-0.1376,0.593333333,2.44
198009,6.6022,2.8387,2.6059,1.4499,2.9599,4.5176,3.753,3.6915,0.9065,0.8958,5.8163,2.3239,2.9865,1.4667,-0.9569,5.7428,4.1914,1.2825,0.5121,0.3201,3.1026,5.918,3.4953,-1.2532,0.038,0.64,2.94
198010,7.6276,5.562,4.3448,3.5778,2.1918,6.764,2.0979,1.0167,3.3855,1.0056,2.7591,2.3548,3.0649,1.463,1.9199,2.2662,2.4716,-0.863,-1.4263,-0.0072,0.5648,4.0907,5.0786,-1.8865,0.6476,0.78,2.01
198011,16.1933,6.2164,6.0872,0.6599,1.7262,13.6936,7.5986,4.472,6.4221,3.3574,11.7157,6.9458,3.7503,2.341,1.2286,13.142,14.0746,4.5316,3.0102,0.8629,10.5958,14.5006,19.2338,5.1222,3.7047,0.886666667,10.55
198012,-6.3233,-5.6145,-3.5167,-2.7959,-3.5025,-5.1821,-2.2821,-1.9736,-1.4233,-0.762,-3.8892,-3.1644,-0.5509,-1.0185,-0.2725,-3.6202,-4.4097,-0.6782,0.5567,-0.4408,0.0954,-5.637,-5.9566,-1.3805,-0.1524,1.073333333,-3.21
198101,-4.5279,-0.2198,1.7532,1.8714,3.214,-4.9039,-0.3095,0.0288,1.7483,3.3516,-4.1672,-1.5617,-1.1363,1.9733,2.7004,-6.7883,-3.4425,-0.6507,0.6757,1.795,-6.0726,-7.5057,-6.6319,-0.1017,2.3459,1.103333333,-4
198102,-3.341,0.0706,1.0055,2.2613,2.4692,-0.4414,1.5971,3.0261,3.4512,3.7843,2.3365,2.3155,3.8555,-0.0778,1.5866,1.3923,3.01,4.2949,1.3728,3.7496,3.2788,1.9693,-0.66,3.1223,-0.5517,1.14,1.63
198103,7.3031,9.5069,8.5607,9.2157,7.3322,7.9144,8.1714,8.0015,7.8893,7.6062,7.5704,7.7472,7.5015,9.0097,6.731,8.9708,6.5442,9.0945,7.1696,7.447,2.9721,3.1656,-0.4218,4.0288,7.9378,1.106666667,4.77
198104,3.0514,4.7256,3.7145,4.7245,5.5207,1.6192,3.3955,3.7195,3.7131,3.7851,2.076,3.5459,1.5159,0.9797,4.0102,0.0469,-0.5785,0.3963,0.2611,1.5323,-2.7168,-4.301,-2.9731,2.2724,-2.8386,1.12,-1.02
198105,5.0035,5.0087,4.3647,2.6463,2.7087,6.2136,2.2791,2.722,0.2891,2.3235,2.1579,3.7966,2.8127,1.5513,5.0901,3.6429,1.8777,2.2628,1.089,3.5096,1.6342,-2.1621,-2.0974,3.6198,0.8183,1.146666667,1.26
198106,-7.1437,-0.366,1.2907,2.7592,1.1223,-7.0125,-0.4061,-0.6867,-0.1153,1.8235,-4.8327,-0.2234,-0.3863,2.0124,-1.3949,-5.3764,-1.5739,0.6221,2.6519,-0.4598,-4.4196,1.1393,3.4835,-0.708,0.8012,1.193333333,-1.01
198107,-4.5189,-3.4373,-2.7736,-2.194,-2.2867,-2.5909,-3.459,-0.4792,-1.5322,-2.0235,-1.2976,-2.2262,-3.011,-2.6291,-0.3805,1.9215,-0.9447,-2.3428,-2.4004,-3.3042,1.7279,2.8065,-2.0591,-2.171,0.6027,1.246666667,-0.3
198108,-12.787,-8.5862,-7.33,-5.7051,-4.969,-10.3892,-8.0595,-4.7333,-5.2077,-5.6867,-8.5227,-6.0652,-5.5891,-5.4528,-3.3902,-6.9689,-6.1462,-3.836,-5.3359,-3.2276,-6.1433,-6.7002,-5.7615,-5.1307,-0.3927,1.29,-5.75
198109,-13.5165,-8.3829,-7.4141,-6.4731,-6.3112,-10.2064,-6.8945,-6.3935,-3.1335,-5.6437,-9.1679,-5.7989,-6.0011,-1.4763,-3.7801,-9.1773,-7.9964,-6.5937,-3.5648,-4.3618,-6.3761,-5.9497,-6.2725,-2.1958,0.4798,1.253333333,-5.93
198110,10.3899,8.1322,8.3843,7.0145,4.9491,11.1889,6.633,6.92,7.5233,6.1281,11.0554,5.4917,7.2261,5.5206,4.0492,10.1616,7.1363,5.1063,4.1024,3.6878,7.8403,7.657,2.6615,1.5943,4.8069,1.243333333,6.13
198111,-1.2598,2.3498,3.9788,2.6395,4.0738,1.4355,5.5767,4.609,6.0621,5.3248,0.4747,2.5012,4.3857,2.94,5.3414,3.7034,4.8298,2.6233,7.3712,4.7422,3.648,5.7392,5.1832,4.4416,3.7671,1.173333333,4.43
198112,-4.0777,-2.119,-0.58,-0.4577,-1.1326,-1.7002,-0.4611,-1.8548,-2.4368,-1.7897,-1.8225,-1.9342,-1.1172,-1.3197,-2.9363,-3.1688,-2.2154,-1.4876,-2.6083,-2.3696,-2.9265,-3.4171,-3.7904,-2.0612,-1.7945,1.05,-2.78
198201,-3.0528,-0.5518,-1.706,-1.4476,-0.2591,-5.3929,-2.931,-4.3204,-2.9492,0.5231,-6.1703,-3.6728,-4.8202,-1.763,1.3629,-6.459,-4.0056,-3.7132,-1.5943,-1.7063,-0.2507,-3.8524,-2.8175,-1.0953,1.4328,0.913333333,-2.44
198202,-7.9199,-4.0936,-2.942,-2.7452,-0.9059,-7.2815,-4.4111,-4.421,-0.9728,-0.43,-7.9468,-2.497,-1.4174,-2.8195,0.1763,-6.7319,-6.4058,-3.3165,-0.3005,0.6974,-7.4233,-7.3651,-2.6849,-1.1907,-3.9196,0.863333333,-4.94
198203,-1.9107,-0.3666,-1.2171,-0.2868,0.1263,-3.7133,0.0487,-1.2497,1.7461,1.7241,-2.3704,0.3092,1.3158,-0.5248,3.2188,-2.9786,-1.7691,-0.2604,0.0547,1.0514,-3.4956,0.4408,-1.5383,2.5956,2.036,0.9,-0.89
198204,6.4992,6.254,5.0268,5.0388,4.5206,6.7901,6.9425,5.7381,4.3945,4.1831,6.3883,5.7661,4.4889,5.0367,4.8968,6.2716,4.9927,4.5045,3.8373,5.0231,6.6393,3.9277,2.9793,3.0565,0.5463,1.01,4.4
